date,clustering_coefficient
2020-04-06,0.2945054945054945
2020-03-31,0.2505494505494505
2020-04-05,0.2483516483516483
2020-04-07,0.2087912087912088
2020-04-08,0.1934065934065934
2020-05-21,0.1868131868131868
2020-04-01,0.1846153846153846
2020-05-20,0.1802197802197802
2020-03-30,0.1714285714285714
2020-05-22,0.167032967032967
2020-04-03,0.1626373626373626
2020-04-04,0.1516483516483516
2020-04-02,0.1406593406593406
2020-04-09,0.1362637362637362
2020-05-23,0.1362637362637362
2020-04-10,0.1318681318681318
2020-05-19,0.1186813186813186
2020-04-25,0.0879120879120879
2020-04-24,0.0835164835164835
2020-05-24,0.0791208791208791
2020-06-14,0.0725274725274725
2020-05-06,0.0681318681318681
2020-04-11,0.0637362637362637
2020-04-23,0.0637362637362637
2020-05-18,0.0637362637362637
2020-08-13,0.0593406593406593
2020-05-28,0.0571428571428571
2020-08-03,0.0527472527472527
2020-09-28,0.0527472527472527
2020-08-12,0.0505494505494505
2020-05-04,0.0483516483516483
2020-04-26,0.0439560439560439
2020-05-03,0.0439560439560439
2020-05-27,0.0439560439560439
2020-05-30,0.0439560439560439
2020-08-01,0.0439560439560439
2020-05-25,0.0417582417582417
2020-05-26,0.0417582417582417
2020-05-29,0.0417582417582417
2020-09-27,0.0417582417582417
2020-10-10,0.0417582417582417
2020-04-21,0.0395604395604395
2020-08-02,0.0395604395604395
2020-04-19,0.0373626373626373
2020-04-22,0.0373626373626373
2020-07-13,0.0373626373626373
2020-08-14,0.0373626373626373
2020-09-20,0.0373626373626373
2020-08-04,0.0351648351648351
2020-08-05,0.0351648351648351
