date,clustering_coefficient
2020-03-31,0.5714285714285714
2020-04-05,0.5626373626373626
2020-04-06,0.5252747252747253
2020-04-01,0.4923076923076923
2020-04-07,0.4923076923076923
2020-04-09,0.4857142857142857
2020-04-02,0.4769230769230769
2020-03-30,0.4549450549450549
2020-04-08,0.4373626373626373
2020-04-04,0.4043956043956044
2020-04-03,0.3868131868131868
2020-05-20,0.3714285714285714
2020-05-19,0.3274725274725275
2020-04-10,0.3208791208791209
2020-05-23,0.3120879120879121
2020-05-21,0.3054945054945055
2020-05-22,0.3054945054945055
2020-04-25,0.2989010989010989
2020-05-24,0.2945054945054945
2020-08-01,0.2923076923076923
2020-05-25,0.2835164835164835
2020-04-11,0.2725274725274725
2020-04-12,0.2703296703296703
2020-04-23,0.2703296703296703
2020-08-14,0.2703296703296703
2020-04-24,0.2681318681318681
2020-07-13,0.2659340659340659
2020-04-29,0.2637362637362637
2020-09-19,0.2615384615384615
2020-04-15,0.2571428571428571
2020-05-18,0.2505494505494505
2020-08-13,0.2505494505494505
2020-09-29,0.2373626373626373
2020-10-23,0.2373626373626373
2020-05-05,0.2351648351648351
2020-04-14,0.2307692307692307
2020-05-04,0.2307692307692307
2021-03-16,0.2307692307692307
2020-08-20,0.2263736263736263
2020-05-01,0.2219780219780219
2020-04-27,0.2197802197802197
2021-01-17,0.2197802197802197
2020-07-31,0.2175824175824176
2020-09-13,0.2175824175824176
2020-06-14,0.2153846153846154
2020-09-30,0.2153846153846154
2020-04-18,0.2131868131868131
2020-09-28,0.2131868131868131
2021-01-18,0.2131868131868131
2020-04-30,0.210989010989011
