date,density,rank_type
2020-04-14,0.5333333333333333,highest
2020-04-21,0.5333333333333333,highest
2020-04-20,0.5238095238095238,highest
2020-04-15,0.49523809523809526,highest
2020-04-16,0.49523809523809526,highest
2020-04-17,0.47619047619047616,highest
2020-04-22,0.47619047619047616,highest
2020-05-13,0.47619047619047616,highest
2020-04-18,0.45714285714285713,highest
2020-05-11,0.45714285714285713,highest
2020-05-12,0.45714285714285713,highest
2020-04-19,0.44761904761904764,highest
2020-05-10,0.44761904761904764,highest
2020-05-15,0.44761904761904764,highest
2020-05-14,0.4380952380952381,highest
2020-04-26,0.4095238095238095,highest
2020-04-23,0.4,highest
2020-04-24,0.4,highest
2020-04-27,0.3904761904761905,highest
2020-05-09,0.3904761904761905,highest
2020-04-25,0.38095238095238093,highest
2020-04-29,0.38095238095238093,highest
2020-04-30,0.38095238095238093,highest
2020-05-08,0.38095238095238093,highest
2020-05-01,0.3619047619047619,highest
2020-05-03,0.3619047619047619,highest
2020-05-04,0.3523809523809524,highest
2020-05-05,0.3523809523809524,highest
2020-05-06,0.3523809523809524,highest
2020-04-28,0.34285714285714286,highest
2020-05-07,0.34285714285714286,highest
2020-05-02,0.3333333333333333,highest
2020-07-08,0.3333333333333333,highest
2020-07-10,0.3333333333333333,highest
2020-07-13,0.3333333333333333,highest
2020-09-24,0.3333333333333333,highest
2020-05-16,0.3238095238095238,highest
2020-07-12,0.3238095238095238,highest
2020-07-14,0.3238095238095238,highest
2020-06-23,0.3142857142857143,highest
2020-07-09,0.3142857142857143,highest
2020-08-29,0.3142857142857143,highest
2020-07-11,0.3047619047619048,highest
2020-07-15,0.3047619047619048,highest
2020-07-16,0.3047619047619048,highest
2020-09-15,0.3047619047619048,highest
2020-09-17,0.3047619047619048,highest
2020-09-21,0.3047619047619048,highest
2020-09-23,0.3047619047619048,highest
2020-09-27,0.3047619047619048,highest
2021-02-01,0.0380952380952381,lowest
2021-02-23,0.0380952380952381,lowest
2020-12-15,0.047619047619047616,lowest
2021-01-31,0.047619047619047616,lowest
2021-02-02,0.047619047619047616,lowest
2021-02-03,0.047619047619047616,lowest
2021-02-07,0.047619047619047616,lowest
2021-02-16,0.047619047619047616,lowest
2021-02-24,0.047619047619047616,lowest
2021-03-07,0.047619047619047616,lowest
2020-12-19,0.05714285714285714,lowest
2020-12-20,0.05714285714285714,lowest
2020-12-21,0.05714285714285714,lowest
2021-02-04,0.05714285714285714,lowest
2021-02-14,0.05714285714285714,lowest
2021-02-15,0.05714285714285714,lowest
2021-02-28,0.05714285714285714,lowest
2021-03-02,0.05714285714285714,lowest
2021-03-03,0.05714285714285714,lowest
2021-03-04,0.05714285714285714,lowest
2020-12-16,0.06666666666666667,lowest
2021-01-28,0.06666666666666667,lowest
2021-01-29,0.06666666666666667,lowest
2021-01-30,0.06666666666666667,lowest
2021-02-06,0.06666666666666667,lowest
2021-02-08,0.06666666666666667,lowest
2021-02-13,0.06666666666666667,lowest
2021-03-01,0.06666666666666667,lowest
2021-03-05,0.06666666666666667,lowest
2021-03-06,0.06666666666666667,lowest
2021-03-08,0.06666666666666667,lowest
2020-12-17,0.0761904761904762,lowest
2021-01-01,0.0761904761904762,lowest
2021-02-05,0.0761904761904762,lowest
2021-02-12,0.0761904761904762,lowest
2021-02-17,0.0761904761904762,lowest
2021-02-18,0.0761904761904762,lowest
2021-02-27,0.0761904761904762,lowest
2021-03-12,0.0761904761904762,lowest
2020-12-12,0.08571428571428572,lowest
2020-12-14,0.08571428571428572,lowest
2020-12-18,0.08571428571428572,lowest
2020-12-23,0.08571428571428572,lowest
2020-12-31,0.08571428571428572,lowest
2021-01-03,0.08571428571428572,lowest
2021-01-04,0.08571428571428572,lowest
2021-02-09,0.08571428571428572,lowest
2021-02-11,0.08571428571428572,lowest
2021-02-20,0.08571428571428572,lowest
2021-02-21,0.08571428571428572,lowest
