date,clustering_coefficient
2020-04-14,0.1076923076923077
2020-04-15,0.1010989010989011
2020-04-16,0.0527472527472527
2020-04-17,0.0263736263736263
2020-05-26,0.0263736263736263
2020-05-22,0.0241758241758241
2020-05-23,0.0241758241758241
2020-05-25,0.0219780219780219
2020-04-18,0.0197802197802197
2020-05-21,0.0175824175824175
2020-05-27,0.0175824175824175
2020-04-22,0.0153846153846153
2020-04-23,0.0153846153846153
2020-04-24,0.0153846153846153
2020-04-19,0.0131868131868131
2020-04-21,0.0131868131868131
2020-05-28,0.0131868131868131
2020-04-20,0.0109890109890109
2020-04-26,0.0109890109890109
2020-04-28,0.0109890109890109
2020-05-20,0.0109890109890109
2020-06-03,0.0109890109890109
2020-06-06,0.0109890109890109
2020-04-25,0.0087912087912087
2020-04-29,0.0087912087912087
2020-04-30,0.0087912087912087
2020-05-01,0.0087912087912087
2020-05-02,0.0087912087912087
2020-05-03,0.0087912087912087
2020-05-19,0.0087912087912087
2020-05-24,0.0087912087912087
2020-05-29,0.0087912087912087
2020-06-04,0.0087912087912087
2020-06-05,0.0087912087912087
2020-06-07,0.0087912087912087
2020-09-21,0.0087912087912087
2020-04-27,0.0065934065934065
2020-05-30,0.0065934065934065
2020-06-02,0.0065934065934065
2020-05-04,0.0043956043956043
2020-05-05,0.0043956043956043
2020-05-06,0.0043956043956043
2020-05-07,0.0043956043956043
2020-05-08,0.0043956043956043
2020-05-18,0.0043956043956043
2020-06-01,0.0043956043956043
2020-06-08,0.0043956043956043
2020-08-15,0.0043956043956043
2020-08-18,0.0043956043956043
2020-08-19,0.0043956043956043
