date,clustering_coefficient
2020-04-04,0.0351648351648351
2020-04-05,0.0285714285714285
2020-04-03,0.0263736263736263
2020-04-02,0.0219780219780219
2020-04-06,0.0153846153846153
2020-04-01,0.0109890109890109
2020-04-07,0.0087912087912087
2020-04-22,0.0087912087912087
2020-04-23,0.0065934065934065
2020-04-08,0.0043956043956043
2020-04-28,0.0043956043956043
2020-04-29,0.0043956043956043
2020-04-30,0.0043956043956043
2020-03-30,0.0021978021978021
2020-03-31,0.0021978021978021
2020-04-09,0.0021978021978021
2020-04-10,0.0021978021978021
2020-04-14,0.0021978021978021
2020-04-15,0.0021978021978021
2020-04-16,0.0021978021978021
2020-04-17,0.0021978021978021
2020-04-18,0.0021978021978021
2020-04-19,0.0021978021978021
2020-04-20,0.0021978021978021
2020-04-21,0.0021978021978021
2020-04-24,0.0021978021978021
2020-04-25,0.0021978021978021
2020-04-26,0.0021978021978021
2020-04-27,0.0021978021978021
2020-05-01,0.0021978021978021
2020-08-03,0.0021978021978021
2020-08-15,0.0021978021978021
2020-08-16,0.0021978021978021
2020-08-17,0.0021978021978021
2020-08-29,0.0021978021978021
2020-09-19,0.0021978021978021
2020-09-20,0.0021978021978021
2020-09-23,0.0021978021978021
2020-09-24,0.0021978021978021
2020-09-25,0.0021978021978021
2020-04-11,0.0
2020-04-12,0.0
2020-04-13,0.0
2020-05-02,0.0
2020-05-03,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-07,0.0
2020-05-08,0.0
