date,density,rank_type
2020-04-06,0.5714285714285714,highest
2020-03-31,0.5619047619047619,highest
2020-04-05,0.5619047619047619,highest
2020-04-01,0.49523809523809526,highest
2020-04-07,0.4857142857142857,highest
2020-04-08,0.47619047619047616,highest
2020-04-03,0.44761904761904764,highest
2020-04-04,0.44761904761904764,highest
2020-04-10,0.44761904761904764,highest
2020-03-30,0.4380952380952381,highest
2020-04-02,0.4380952380952381,highest
2020-05-20,0.42857142857142855,highest
2020-05-21,0.42857142857142855,highest
2020-04-09,0.41904761904761906,highest
2020-05-22,0.38095238095238093,highest
2020-05-19,0.37142857142857144,highest
2020-05-23,0.37142857142857144,highest
2020-04-24,0.3523809523809524,highest
2020-04-25,0.3523809523809524,highest
2020-04-11,0.34285714285714286,highest
2020-05-06,0.34285714285714286,highest
2020-04-23,0.3333333333333333,highest
2020-05-24,0.3333333333333333,highest
2020-06-14,0.3333333333333333,highest
2020-05-18,0.3142857142857143,highest
2020-05-03,0.29523809523809524,highest
2020-08-01,0.29523809523809524,highest
2020-09-20,0.29523809523809524,highest
2020-09-28,0.29523809523809524,highest
2020-04-19,0.2857142857142857,highest
2020-04-26,0.2857142857142857,highest
2020-05-07,0.2857142857142857,highest
2020-09-27,0.2857142857142857,highest
2020-04-21,0.2761904761904762,highest
2020-06-15,0.2761904761904762,highest
2020-07-13,0.2761904761904762,highest
2020-08-03,0.2761904761904762,highest
2020-08-13,0.2761904761904762,highest
2020-09-19,0.2761904761904762,highest
2020-05-04,0.26666666666666666,highest
2020-05-08,0.26666666666666666,highest
2020-05-30,0.26666666666666666,highest
2020-08-02,0.26666666666666666,highest
2020-08-04,0.26666666666666666,highest
2020-09-18,0.26666666666666666,highest
2020-04-12,0.2571428571428571,highest
2020-04-22,0.2571428571428571,highest
2020-04-30,0.2571428571428571,highest
2020-05-02,0.2571428571428571,highest
2020-05-05,0.2571428571428571,highest
2020-12-23,0.08571428571428572,lowest
2021-01-29,0.08571428571428572,lowest
2020-12-18,0.09523809523809523,lowest
2020-12-19,0.09523809523809523,lowest
2021-01-28,0.09523809523809523,lowest
2020-06-03,0.10476190476190476,lowest
2020-06-04,0.10476190476190476,lowest
2020-07-06,0.10476190476190476,lowest
2020-07-07,0.10476190476190476,lowest
2021-01-30,0.10476190476190476,lowest
2020-06-06,0.11428571428571428,lowest
2020-12-16,0.11428571428571428,lowest
2020-12-20,0.11428571428571428,lowest
2021-01-07,0.11428571428571428,lowest
2021-02-14,0.11428571428571428,lowest
2021-02-25,0.11428571428571428,lowest
2021-03-09,0.11428571428571428,lowest
2021-02-16,0.12380952380952381,lowest
2021-02-17,0.12380952380952381,lowest
2021-02-19,0.12380952380952381,lowest
2021-02-28,0.12380952380952381,lowest
2021-03-01,0.12380952380952381,lowest
2021-03-05,0.12380952380952381,lowest
2021-03-08,0.12380952380952381,lowest
2020-06-05,0.13333333333333333,lowest
2020-07-26,0.13333333333333333,lowest
2020-07-28,0.13333333333333333,lowest
2020-10-02,0.13333333333333333,lowest
2020-10-03,0.13333333333333333,lowest
2020-10-06,0.13333333333333333,lowest
2020-11-07,0.13333333333333333,lowest
2020-11-08,0.13333333333333333,lowest
2020-11-28,0.13333333333333333,lowest
2020-11-29,0.13333333333333333,lowest
2020-12-13,0.13333333333333333,lowest
2020-12-21,0.13333333333333333,lowest
2020-12-22,0.13333333333333333,lowest
2020-12-25,0.13333333333333333,lowest
2020-12-26,0.13333333333333333,lowest
2021-02-01,0.13333333333333333,lowest
2021-02-18,0.13333333333333333,lowest
2021-03-10,0.13333333333333333,lowest
2020-06-07,0.14285714285714285,lowest
2020-06-21,0.14285714285714285,lowest
2020-06-26,0.14285714285714285,lowest
2020-07-02,0.14285714285714285,lowest
2020-07-09,0.14285714285714285,lowest
2020-07-24,0.14285714285714285,lowest
2020-09-06,0.14285714285714285,lowest
2020-09-07,0.14285714285714285,lowest
