date,density,rank_type
2020-04-06,0.638095238095238,highest
2020-04-05,0.5714285714285714,highest
2020-04-07,0.5714285714285714,highest
2020-04-08,0.4857142857142857,highest
2020-04-25,0.4666666666666667,highest
2020-03-31,0.4380952380952381,highest
2020-04-26,0.4380952380952381,highest
2020-04-27,0.4380952380952381,highest
2020-04-30,0.42857142857142855,highest
2020-04-09,0.41904761904761906,highest
2020-04-28,0.41904761904761906,highest
2020-09-19,0.41904761904761906,highest
2020-04-04,0.4095238095238095,highest
2020-04-10,0.4095238095238095,highest
2020-03-30,0.4,highest
2020-04-03,0.3904761904761905,highest
2020-04-17,0.3904761904761905,highest
2020-09-18,0.3904761904761905,highest
2020-04-01,0.38095238095238093,highest
2020-04-21,0.38095238095238093,highest
2020-04-22,0.38095238095238093,highest
2020-04-24,0.38095238095238093,highest
2020-04-29,0.38095238095238093,highest
2020-04-19,0.37142857142857144,highest
2020-04-20,0.37142857142857144,highest
2020-05-01,0.37142857142857144,highest
2020-09-20,0.37142857142857144,highest
2020-04-02,0.3619047619047619,highest
2020-04-14,0.3619047619047619,highest
2020-04-18,0.3619047619047619,highest
2020-04-11,0.3523809523809524,highest
2020-04-23,0.3523809523809524,highest
2020-09-21,0.3523809523809524,highest
2020-09-22,0.3523809523809524,highest
2020-04-12,0.34285714285714286,highest
2020-04-16,0.3333333333333333,highest
2020-09-14,0.3333333333333333,highest
2020-09-16,0.3333333333333333,highest
2020-04-13,0.3238095238095238,highest
2020-05-02,0.3238095238095238,highest
2020-07-01,0.3238095238095238,highest
2020-08-17,0.3238095238095238,highest
2020-09-23,0.3238095238095238,highest
2020-09-24,0.3238095238095238,highest
2020-04-15,0.3142857142857143,highest
2020-05-23,0.3142857142857143,highest
2020-07-13,0.3142857142857143,highest
2020-09-17,0.3142857142857143,highest
2020-06-27,0.3047619047619048,highest
2020-08-16,0.3047619047619048,highest
2021-02-02,0.06666666666666667,lowest
2021-02-03,0.0761904761904762,lowest
2021-02-09,0.08571428571428572,lowest
2020-12-25,0.09523809523809523,lowest
2021-02-01,0.09523809523809523,lowest
2021-02-14,0.09523809523809523,lowest
2020-05-16,0.10476190476190476,lowest
2020-10-05,0.10476190476190476,lowest
2020-11-28,0.10476190476190476,lowest
2020-12-19,0.10476190476190476,lowest
2021-01-28,0.10476190476190476,lowest
2021-01-29,0.10476190476190476,lowest
2021-01-31,0.10476190476190476,lowest
2021-02-13,0.10476190476190476,lowest
2020-12-18,0.11428571428571428,lowest
2020-12-26,0.11428571428571428,lowest
2020-12-27,0.11428571428571428,lowest
2021-01-25,0.11428571428571428,lowest
2021-01-26,0.11428571428571428,lowest
2021-02-04,0.11428571428571428,lowest
2021-02-07,0.11428571428571428,lowest
2021-02-08,0.11428571428571428,lowest
2021-02-10,0.11428571428571428,lowest
2021-02-17,0.11428571428571428,lowest
2021-02-26,0.11428571428571428,lowest
2020-05-17,0.12380952380952381,lowest
2020-09-06,0.12380952380952381,lowest
2020-10-04,0.12380952380952381,lowest
2020-11-16,0.12380952380952381,lowest
2020-11-17,0.12380952380952381,lowest
2020-11-25,0.12380952380952381,lowest
2020-12-15,0.12380952380952381,lowest
2020-12-16,0.12380952380952381,lowest
2021-01-27,0.12380952380952381,lowest
2021-02-16,0.12380952380952381,lowest
2021-02-18,0.12380952380952381,lowest
2021-02-24,0.12380952380952381,lowest
2021-02-25,0.12380952380952381,lowest
2021-02-27,0.12380952380952381,lowest
2021-02-28,0.12380952380952381,lowest
2021-03-01,0.12380952380952381,lowest
2020-05-28,0.13333333333333333,lowest
2020-10-06,0.13333333333333333,lowest
2020-11-26,0.13333333333333333,lowest
2020-12-17,0.13333333333333333,lowest
2020-12-23,0.13333333333333333,lowest
2020-12-24,0.13333333333333333,lowest
2021-01-30,0.13333333333333333,lowest
2021-02-11,0.13333333333333333,lowest
2021-02-12,0.13333333333333333,lowest
