date,density,rank_type
2020-04-14,0.2761904761904762,highest
2020-04-15,0.23809523809523808,highest
2020-04-16,0.18095238095238095,highest
2020-04-17,0.1619047619047619,highest
2020-04-18,0.1619047619047619,highest
2020-04-20,0.1619047619047619,highest
2020-04-19,0.1523809523809524,highest
2020-04-22,0.1523809523809524,highest
2020-04-21,0.14285714285714285,highest
2020-09-19,0.12380952380952381,highest
2020-04-26,0.11428571428571428,highest
2020-05-02,0.11428571428571428,highest
2020-05-03,0.11428571428571428,highest
2020-05-11,0.11428571428571428,highest
2020-04-25,0.10476190476190476,highest
2020-04-27,0.10476190476190476,highest
2020-04-28,0.10476190476190476,highest
2020-04-29,0.10476190476190476,highest
2020-04-30,0.10476190476190476,highest
2020-05-01,0.10476190476190476,highest
2020-05-06,0.10476190476190476,highest
2020-05-12,0.10476190476190476,highest
2020-09-03,0.10476190476190476,highest
2020-09-16,0.10476190476190476,highest
2020-09-17,0.10476190476190476,highest
2020-09-18,0.10476190476190476,highest
2020-04-24,0.09523809523809523,highest
2020-05-04,0.09523809523809523,highest
2020-05-05,0.09523809523809523,highest
2020-05-07,0.09523809523809523,highest
2020-05-09,0.09523809523809523,highest
2020-05-13,0.09523809523809523,highest
2020-05-14,0.09523809523809523,highest
2020-05-15,0.09523809523809523,highest
2020-09-02,0.09523809523809523,highest
2020-09-04,0.09523809523809523,highest
2020-09-15,0.09523809523809523,highest
2020-04-23,0.08571428571428572,highest
2020-05-08,0.08571428571428572,highest
2020-05-10,0.08571428571428572,highest
2020-05-16,0.08571428571428572,highest
2020-09-05,0.08571428571428572,highest
2020-09-20,0.08571428571428572,highest
2020-07-10,0.0761904761904762,highest
2020-07-13,0.0761904761904762,highest
2020-07-14,0.0761904761904762,highest
2020-09-01,0.0761904761904762,highest
2020-09-07,0.0761904761904762,highest
2020-09-08,0.0761904761904762,highest
2020-09-13,0.0761904761904762,highest
2020-06-29,0.0,lowest
2020-06-30,0.0,lowest
2020-10-04,0.0,lowest
2020-10-05,0.0,lowest
2020-10-06,0.0,lowest
2020-10-07,0.0,lowest
2020-10-08,0.0,lowest
2020-10-09,0.0,lowest
2020-10-10,0.0,lowest
2020-10-11,0.0,lowest
2020-10-12,0.0,lowest
2020-10-13,0.0,lowest
2020-10-14,0.0,lowest
2020-10-15,0.0,lowest
2020-10-18,0.0,lowest
2020-10-19,0.0,lowest
2020-10-20,0.0,lowest
2020-10-21,0.0,lowest
2020-10-23,0.0,lowest
2020-10-24,0.0,lowest
2020-10-25,0.0,lowest
2020-10-29,0.0,lowest
2020-10-30,0.0,lowest
2020-10-31,0.0,lowest
2020-11-02,0.0,lowest
2020-11-03,0.0,lowest
2020-11-04,0.0,lowest
2020-11-08,0.0,lowest
2020-11-09,0.0,lowest
2020-11-10,0.0,lowest
2020-11-11,0.0,lowest
2020-11-12,0.0,lowest
2020-11-13,0.0,lowest
2020-11-14,0.0,lowest
2020-11-15,0.0,lowest
2020-11-16,0.0,lowest
2020-11-17,0.0,lowest
2020-11-18,0.0,lowest
2020-11-19,0.0,lowest
2020-11-20,0.0,lowest
2020-11-21,0.0,lowest
2020-11-22,0.0,lowest
2020-11-23,0.0,lowest
2020-11-24,0.0,lowest
2020-11-25,0.0,lowest
2020-11-26,0.0,lowest
2020-11-27,0.0,lowest
2020-11-29,0.0,lowest
2020-11-30,0.0,lowest
2020-12-01,0.0,lowest
