date,clustering_coefficient
2020-04-14,0.3230769230769231
2020-04-15,0.2923076923076923
2020-04-16,0.1494505494505494
2020-05-22,0.0923076923076923
2020-05-23,0.0813186813186813
2020-05-25,0.0813186813186813
2020-05-21,0.0769230769230769
2020-04-17,0.0747252747252747
2020-05-24,0.0703296703296703
2020-05-20,0.0681318681318681
2020-05-29,0.0549450549450549
2020-04-26,0.0505494505494505
2020-05-26,0.0505494505494505
2020-05-30,0.0461538461538461
2020-04-18,0.0439560439560439
2020-04-24,0.0439560439560439
2020-04-25,0.0439560439560439
2020-05-27,0.0439560439560439
2020-06-02,0.0439560439560439
2020-04-27,0.0417582417582417
2020-05-28,0.0417582417582417
2020-06-03,0.0417582417582417
2020-05-18,0.0395604395604395
2020-05-19,0.0395604395604395
2020-06-05,0.0373626373626373
2020-04-19,0.0351648351648351
2020-06-01,0.0351648351648351
2020-05-31,0.0329670329670329
2020-08-19,0.0329670329670329
2020-08-18,0.0307692307692307
2020-04-22,0.0285714285714285
2020-06-04,0.0285714285714285
2020-06-06,0.0285714285714285
2020-08-14,0.0285714285714285
2020-08-16,0.0285714285714285
2020-04-23,0.0263736263736263
2020-08-15,0.0241758241758241
2020-04-20,0.0219780219780219
2020-04-21,0.0219780219780219
2020-04-28,0.0219780219780219
2020-05-17,0.0219780219780219
2020-08-13,0.0219780219780219
2020-08-17,0.0219780219780219
2020-08-20,0.0219780219780219
2020-08-12,0.0197802197802197
2020-05-10,0.0175824175824175
2020-09-22,0.0175824175824175
2020-04-29,0.0153846153846153
2020-06-07,0.0153846153846153
2020-09-28,0.0153846153846153
