date,clustering_coefficient
2020-04-14,0.3120879120879121
2020-04-15,0.2967032967032967
2020-04-16,0.2857142857142857
2020-04-21,0.2593406593406593
2020-04-17,0.2527472527472527
2020-04-20,0.2483516483516483
2020-04-18,0.2285714285714285
2020-04-19,0.210989010989011
2020-04-22,0.1934065934065934
2020-05-13,0.178021978021978
2020-05-12,0.1736263736263736
2020-05-11,0.1648351648351648
2020-05-14,0.1538461538461538
2020-04-23,0.1494505494505494
2020-05-15,0.145054945054945
2020-05-10,0.1428571428571428
2020-04-29,0.1384615384615384
2020-04-26,0.1362637362637362
2020-04-24,0.1274725274725274
2020-05-03,0.1274725274725274
2020-04-27,0.1252747252747252
2020-04-25,0.1208791208791208
2020-04-30,0.1208791208791208
2020-05-04,0.1186813186813186
2020-05-01,0.1164835164835164
2020-05-02,0.1164835164835164
2020-05-08,0.1142857142857142
2020-05-06,0.112087912087912
2020-05-09,0.1098901098901098
2020-04-28,0.1010989010989011
2020-05-05,0.0989010989010989
2020-05-07,0.0989010989010989
2020-09-15,0.0945054945054945
2020-09-17,0.0945054945054945
2020-09-16,0.0923076923076923
2020-09-24,0.0923076923076923
2020-07-13,0.0857142857142857
2020-07-08,0.0835164835164835
2020-07-10,0.0835164835164835
2020-09-18,0.0835164835164835
2020-09-19,0.0835164835164835
2020-07-12,0.0813186813186813
2020-09-03,0.0791208791208791
2020-09-04,0.0791208791208791
2020-09-20,0.0747252747252747
2020-05-16,0.0725274725274725
2020-07-04,0.0725274725274725
2020-09-14,0.0725274725274725
2020-09-23,0.0725274725274725
2020-09-21,0.0703296703296703
