date,clustering_coefficient
2020-04-15,0.1978021978021978
2020-04-16,0.1846153846153846
2020-04-14,0.1802197802197802
2020-04-17,0.1516483516483516
2020-04-18,0.1076923076923077
2020-04-20,0.0945054945054945
2020-04-21,0.0945054945054945
2020-04-19,0.0901098901098901
2020-04-22,0.0835164835164835
2020-04-23,0.0659340659340659
2020-05-13,0.0659340659340659
2020-09-17,0.0549450549450549
2020-09-18,0.0483516483516483
2020-09-19,0.0483516483516483
2020-09-20,0.0483516483516483
2020-09-16,0.0461538461538461
2020-05-12,0.0439560439560439
2020-04-25,0.0417582417582417
2020-05-11,0.0417582417582417
2020-05-16,0.0417582417582417
2020-04-24,0.0395604395604395
2020-05-15,0.0395604395604395
2020-09-15,0.0395604395604395
2020-05-02,0.0373626373626373
2020-05-03,0.0351648351648351
2020-05-05,0.0351648351648351
2020-04-26,0.0329670329670329
2020-04-28,0.0329670329670329
2020-04-29,0.0329670329670329
2020-05-10,0.0329670329670329
2020-05-14,0.0329670329670329
2020-09-13,0.0329670329670329
2020-05-01,0.0307692307692307
2020-05-04,0.0307692307692307
2020-05-06,0.0307692307692307
2020-09-04,0.0307692307692307
2020-04-27,0.0285714285714285
2020-09-11,0.0285714285714285
2020-09-12,0.0285714285714285
2020-09-14,0.0285714285714285
2020-05-08,0.0263736263736263
2020-09-02,0.0263736263736263
2020-05-07,0.0241758241758241
2020-05-09,0.0241758241758241
2020-09-03,0.0241758241758241
2020-09-05,0.0241758241758241
2020-09-22,0.0241758241758241
2020-08-04,0.0219780219780219
2020-09-07,0.0219780219780219
2020-09-27,0.0219780219780219
