date,clustering_coefficient
2020-04-06,0.134065934065934
2020-04-05,0.1142857142857142
2020-03-30,0.0835164835164835
2020-04-04,0.0835164835164835
2020-04-03,0.0791208791208791
2020-04-07,0.0703296703296703
2020-04-02,0.0681318681318681
2020-04-15,0.0659340659340659
2020-03-31,0.0637362637362637
2020-04-27,0.0637362637362637
2020-04-01,0.0615384615384615
2020-09-20,0.0615384615384615
2020-04-26,0.0593406593406593
2020-04-28,0.0593406593406593
2020-09-21,0.0593406593406593
2020-04-14,0.0527472527472527
2020-04-19,0.0527472527472527
2020-09-19,0.0527472527472527
2020-04-20,0.0483516483516483
2020-04-21,0.0483516483516483
2020-04-30,0.0483516483516483
2020-09-22,0.0483516483516483
2020-09-23,0.0461538461538461
2020-09-24,0.0461538461538461
2020-04-08,0.0439560439560439
2020-04-17,0.0439560439560439
2020-04-18,0.0439560439560439
2020-04-23,0.0439560439560439
2020-04-10,0.0395604395604395
2020-04-24,0.0395604395604395
2020-04-22,0.0373626373626373
2020-04-25,0.0373626373626373
2020-04-29,0.0373626373626373
2020-04-09,0.0351648351648351
2020-09-18,0.0329670329670329
2020-04-16,0.0307692307692307
2020-05-01,0.0307692307692307
2020-04-13,0.0285714285714285
2020-08-15,0.0285714285714285
2020-04-12,0.0197802197802197
2020-08-16,0.0197802197802197
2020-08-14,0.0175824175824175
2020-08-19,0.0175824175824175
2020-09-17,0.0175824175824175
2020-09-25,0.0175824175824175
2020-05-26,0.0153846153846153
2020-08-17,0.0153846153846153
2020-04-11,0.0131868131868131
2020-08-01,0.0131868131868131
2020-08-27,0.0131868131868131
